age,tenure_months,income,household_size,logins_30d,support_tickets_90d,avg_session_mins,days_since_last_login,monthly_fee,late_payments_12m,autopay,contract,plan,add_ons,streaming,region,signup_channel,total_charges,total_charges_rounded,engagement_score,churn
44,25,32462.02143502019,6,13,1,32.88846332085215,16,61.020410040270505,0,Yes,One year,Pro,2,Video,Midwest,Web,1447.8715397350616,1450.0,0.43913622304782596,0
21,93,,2,12,1,22.74471039991493,58,38.712614874732154,1,Yes,Two year,Basic,1,Music,South,Phone,3642.4696574129175,3640.0,0.216708939275768,0
62,73,34876.75199950169,2,16,1,18.661653206214496,16,57.99169060170155,1,No,One year,Basic,5,Both,West,Web,4294.7942756706325,4290.0,0.4456102865504433,0
75,48,54034.10654776226,5,13,3,24.178558269082338,34,49.91136081445794,0,Yes,One year,Basic,4,Video,Northeast,Partner,2438.735975491794,2440.0,0.3821221686704816,1
74,85,75541.96175970278,4,8,3,8.423664957622963,20,52.86946998997652,2,Yes,Month-to-month,Basic,3,Both,West,Web,4547.994949071167,4550.0,0.12034923996433186,0
72,66,20464.856222220027,6,10,1,22.87188856738025,51,57.18585797297821,3,No,Two year,Pro,0,Both,South,Partner,3771.731623805978,3770.0,0.22065480846793853,0
44,37,27188.354339725753,6,9,1,20.7219478641881,54,23.55026601727547,1,No,One year,Basic,4,Both,West,Retail,967.6694706044717,970.0,0.14071844237746026,0
58,109,16924.325139703054,2,12,0,,52,73.12012523625133,2,No,Month-to-month,Pro,0,None,West,Web,7903.770064279876,7900.0,0.2762812283503703,1
56,33,43514.86569349472,2,10,2,17.366559510263798,41,88.23869732909395,0,No,One year,Basic,1,,West,Web,2788.1429415786283,2790.0,0.224399352013005,1
73,105,33400.56951560602,6,21,1,11.17219978683054,21,74.62527297338616,0,No,One year,Basic,3,Video,Midwest,Web,7951.394260712808,7950.0,0.4163207934727918,0
23,1,29480.902738989644,1,10,1,15.307957647860434,16,39.71265158151484,0,Yes,One year,Basic,4,Both,Northeast,Web,-69.23819055755702,-70.0,0.2395173315500274,1
77,68,40431.22455283291,2,13,1,6.462960309546362,15,46.64255116638158,1,No,Month-to-month,Basic,2,Music,Midwest,Partner,3296.7884945116843,3300.0,0.30951022282242335,0
70,81,41544.05101194901,2,5,0,8.918200262541703,18,76.10291434367295,0,Yes,Month-to-month,Plus,0,Both,Northeast,Web,6559.2316602507835,6560.0,0.08822450082219493,0
76,25,58846.52645425124,5,14,1,33.892565160336474,10,68.10112910634426,1,No,Month-to-month,Pro,1,None,South,Retail,1628.1814392382446,1630.0,0.5333968347019823,0
41,28,103985.93021107555,2,3,2,13.667151016142403,58,66.88589096672027,0,Yes,Two year,Basic,2,Video,West,Web,1900.0127996002423,1900.0,-0.06228371690691346,0
75,110,46712.00521107248,2,9,1,19.9252207515842,8,39.44361160269424,2,Yes,One year,Basic,2,Both,Midwest,Partner,4172.870146285317,4170.0,0.2971380663005536,0
50,73,79014.10587192359,5,8,2,26.61285613427961,54,67.18911451113439,1,No,Two year,Pro,5,Music,South,Web,4868.678067095973,4870.0,0.08284589636185846,1
54,14,17387.01292045887,5,4,1,10.62579761707169,59,67.86445273469418,0,Yes,Two year,Plus,2,Video,Midwest,Web,1025.0063561576526,1030.0,-0.02000519092411541,0
69,70,67408.1842523157,1,7,3,26.40168748124514,6,40.17275868883691,0,Yes,One year,Basic,4,None,South,Retail,2973.3599035826837,2970.0,0.314814845183258,1
36,82,55217.41945371824,1,12,1,44.12022285339315,58,69.78519786669588,0,No,Month-to-month,Basic,2,Music,Midwest,Web,5676.872369122248,5680.0,0.34051532985914,0
40,23,23642.24362373116,5,16,1,21.609603018770486,32,56.445446289286615,2,Yes,Two year,Plus,4,None,South,Partner,1185.1068002337668,1190.0,0.33846707419448596,0
74,27,46783.7989650284,2,9,1,8.557433947558179,22,75.39374275894355,0,Yes,Month-to-month,Basic,3,Both,,Partner,2264.6125323821407,2260.0,0.1409624027543049,0
43,44,99081.11655545302,2,11,3,9.662926703515051,31,89.14353422591964,2,No,Two year,Pro,2,,South,Web,3990.081107252717,3990.0,0.11675347726000396,0
57,46,38748.58084723555,1,13,2,,46,63.26203227494836,1,No,Month-to-month,Pro,1,Video,Midwest,Web,3024.7723547116893,3020.0,0.033925702096591556,1
51,62,,4,12,2,8.111747122574762,56,100.02112169392923,0,Yes,Month-to-month,Plus,3,Music,South,Retail,6177.615764667092,6180.0,0.1622417716308703,0
28,57,47638.517536729865,5,13,2,20.77525609883735,23,72.43776293271532,0,Yes,Month-to-month,Basic,1,Both,West,Web,4263.677710302722,4260.0,0.35053265825929036,0
30,115,45535.36881380511,6,13,0,9.091264168318306,29,64.94762689570005,0,No,Month-to-month,Basic,0,Both,Northeast,Web,7596.7890590556935,7600.0,0.28718867611804333,0
42,77,31841.66800910407,2,14,3,14.484293764060672,39,36.18344830401344,0,Yes,One year,Basic,3,None,Midwest,Web,2962.138866730175,2960.0,0.1365448162381199,0
30,106,24834.78665417903,3,15,0,3.4511024763595755,55,64.4085331053268,2,Yes,Two year,Basic,0,None,South,Web,6829.188226016073,6830.0,0.08129449230075257,1
38,74,36934.626112256294,4,12,3,21.872362571577803,54,72.98373004047835,0,Yes,Month-to-month,Pro,5,Both,West,Retail,5491.229026124124,5490.0,0.2222534296394978,0
32,65,39861.6886099336,5,7,1,53.447365800423476,11,50.99542611337799,1,No,One year,Basic,2,None,South,Retail,3395.3157945969456,3400.0,0.3388960644004546,1
68,63,49320.46742679004,4,12,1,,10,34.951948127375935,0,Yes,Two year,Pro,3,Video,West,Partner,2191.1855248762818,2190.0,0.48131307061256645,0
33,118,,5,19,1,,1,101.01244888814884,1,Yes,One year,Basic,4,Both,Northeast,Web,11997.1001494185,12000.0,0.38966860505755885,0
30,68,65087.91821334561,4,13,3,31.818568720607885,19,95.22855726864329,1,Yes,Month-to-month,Basic,1,None,West,Web,6882.923851690309,6880.0,0.3379472588790238,0
53,47,24747.211085029106,5,16,1,28.475001428094405,33,51.31779633365646,1,No,Month-to-month,Basic,4,Both,Northeast,Partner,2414.4631116397463,2410.0,0.34169683948889534,0
30,87,45735.11964866281,2,17,1,41.22228004638453,9,32.71147152139295,2,Yes,Month-to-month,Basic,2,None,West,Partner,2887.8280975815856,2890.0,0.5935377360783489,1
50,1,27215.76091568468,6,9,0,14.11910925443552,54,52.10687526437097,0,Yes,Month-to-month,Plus,5,Music,South,Retail,194.33221109917298,190.0,0.06866461707569887,1
52,0,49807.06816393595,4,8,3,18.27226679166247,45,65.99604619293618,2,Yes,Month-to-month,Basic,0,Both,Midwest,Retail,,,0.07961389968622123,0
22,62,71743.12325656456,2,10,3,11.403647240391948,10,55.584185408503345,0,Yes,Month-to-month,Plus,1,Video,Northeast,Partner,3613.291408209999,3610.0,0.27718914182932874,1
34,34,63468.48999646603,6,10,0,24.810041231886768,51,87.37046408545459,1,Yes,Two year,Basic,4,Both,West,Web,2893.36356165093,2890.0,0.22619078156737807,0
70,7,64022.525511603715,2,16,1,51.78989461391782,23,52.60797162542524,0,No,Month-to-month,Basic,1,Both,Midwest,Partner,352.9502428903589,350.0,0.4893336576336267,0
76,110,64197.86925444181,5,10,3,28.148126084529373,28,51.73856087056801,0,No,Two year,Basic,4,Both,West,Phone,5810.102741652777,5810.0,0.4166367044283701,0
78,97,56680.41364121519,3,11,3,,43,68.86816874881177,0,No,Two year,Plus,1,Both,South,Web,6836.949307875894,6840.0,0.1876600433837844,0
44,71,63646.02885484154,2,9,1,23.13849089446583,58,41.078995320784635,0,Yes,One year,Basic,2,Music,South,Web,2845.3616294745116,2850.0,0.09025326039413692,1
54,76,36465.33418093334,4,6,0,2.689938359137317,22,47.57211547578941,0,Yes,One year,Pro,3,Both,West,Web,3803.548458680123,3800.0,0.10369672953167257,0
43,110,27071.197181243024,2,9,0,13.513283225766013,34,10.0,0,Yes,Two year,Pro,0,Music,South,Partner,1417.7877477413533,1420.0,0.1849180732528588,0
21,80,35016.93082509588,6,10,1,9.620987620172253,2,108.67435215535687,0,Yes,Month-to-month,Plus,1,Video,South,Partner,8710.71846690205,8710.0,0.29387667159110387,0
29,26,21162.468236171277,1,7,1,13.400512327124863,25,34.73514212533118,2,Yes,One year,Basic,5,Both,Northeast,Partner,749.8268098326093,750.0,0.1951964816913893,1
64,87,38550.95379271541,4,10,1,7.159222656213423,43,68.25320559885171,1,Yes,Month-to-month,Pro,2,Music,South,Retail,6136.55733465382,6140.0,0.1365479746300255,0
44,20,28953.725686851063,4,6,2,31.831041912743608,28,51.45857023060383,0,No,Month-to-month,Pro,5,Video,Midwest,Web,1178.6882751289272,1180.0,0.21223278725157763,1
40,46,21448.569806445335,3,6,0,10.065567062389572,32,77.65885192599782,0,Yes,One year,Pro,3,Video,South,Web,3548.4125913540665,3550.0,-0.0456534870558615,0
23,79,27193.84064545439,2,11,0,7.938299019633404,13,84.2536968593499,2,No,Month-to-month,Basic,2,Music,Northeast,Partner,6638.052953668001,6640.0,0.23010916656721614,0
78,45,62583.76881927142,4,10,0,4.23287072689777,48,69.15938713408931,0,Yes,One year,Basic,5,None,West,Web,3293.2701669642543,3290.0,0.03717692902476338,0
33,77,29951.9715871862,4,13,1,14.252937705774157,38,63.002183638492184,0,Yes,Month-to-month,Basic,2,Video,Midwest,Retail,4810.897250041599,4810.0,0.32279779888988824,1
67,3,70502.4456922447,6,9,2,8.57145500437517,26,48.3254573041596,0,No,Month-to-month,Plus,2,Music,West,Web,231.27386055172514,230.0,0.1162506562428814,0
30,42,26749.645242812312,6,10,2,9.830939785853891,41,95.24098937844556,0,No,Month-to-month,Basic,2,Music,Midwest,Web,4035.4625116341263,4040.0,0.17520485532278712,1
58,50,39831.77918402817,2,10,2,8.680036777225833,53,85.96563123362333,4,No,Month-to-month,Plus,3,Both,Northeast,Retail,4162.335774720011,4160.0,0.17351939351678325,0
32,72,57091.95998666087,5,13,1,,50,50.32256892797155,3,Yes,One year,Plus,4,Both,Midwest,Web,3798.4640652572293,3800.0,0.3604781689261276,0
39,55,63708.07991081796,1,16,2,24.910319607195145,20,68.81657252830301,2,Yes,Month-to-month,Basic,4,Video,Northeast,Web,3820.2455882612294,3820.0,0.3906636391293806,0
48,91,79314.7570606297,4,15,0,12.218824435623246,2,292.01240047949244,1,Yes,Month-to-month,Basic,3,None,,Phone,7778.533763794303,7780.0,0.3617497351325213,0
66,108,42131.656507043714,3,15,2,16.336788191096844,29,53.07434495536876,1,No,One year,Pro,2,Both,West,Retail,5793.616059116469,5790.0,0.15947764648666796,0
24,103,51910.41889029146,5,9,1,25.503756476216818,54,63.9161061614018,0,Yes,Two year,Basic,0,Music,Northeast,Web,6840.45691562955,6840.0,0.21274181113629184,1
28,71,37396.12213043957,6,12,0,30.172402715765603,40,54.52213408853843,2,No,Month-to-month,Basic,2,Both,Midwest,Retail,4148.402332313076,4150.0,0.23167022734937137,0
32,46,58600.14772122734,2,9,3,31.98091242270809,2,58.13244936118822,1,No,Month-to-month,Plus,5,Both,Northeast,Web,2810.6984839316847,2810.0,0.40851031906687313,0
39,78,88034.57477963294,6,12,1,7.090440101233777,22,84.21680357017793,1,Yes,Two year,Pro,1,Video,Midwest,Web,6600.921485612845,6600.0,0.2059208291832414,0
22,23,,6,11,0,34.83716797966177,43,55.72994119623023,0,No,One year,Plus,4,None,Northeast,Retail,1372.1776984083147,1370.0,0.32183598513930334,0
47,84,22114.07186609546,3,11,1,19.88679242218129,37,58.03684819660327,1,Yes,Month-to-month,Basic,1,Both,West,Web,4836.803724887941,4840.0,0.24054743482042817,0
61,50,39431.110115597694,4,16,1,27.096935496443788,8,80.70958939295758,0,Yes,Two year,Basic,4,Both,Midwest,Retail,4206.713031437937,4210.0,0.5323204671225932,0
70,103,53553.533768222296,4,10,1,12.194465337877066,36,29.888343021993435,2,Yes,Month-to-month,Pro,3,Video,South,Web,3049.1912455933343,3050.0,0.17853358985331308,0
35,74,26100.20653743537,3,19,1,16.27008658809414,54,57.50499375979275,1,No,One year,Plus,2,Both,West,Partner,4265.596670389694,4270.0,0.3069082228643559,1
19,23,20261.48206614498,4,9,0,11.182836989131012,4,67.92866154676831,1,Yes,Two year,Plus,3,Music,Midwest,Partner,1774.8788475743534,1770.0,0.2901096161288923,0
79,2,46402.681482393346,5,7,0,5.302275363702621,49,84.06106288257692,1,Yes,Two year,Pro,2,Both,West,Partner,108.32162216090859,110.0,0.0019517871573455667,0
21,37,34498.24785030414,4,8,1,25.748876350448903,0,90.01058516378302,0,No,Month-to-month,Basic,2,Video,Midwest,Partner,3211.378315919557,3210.0,0.45282377153779657,1
35,37,126193.05244093337,2,14,1,34.225992745637896,17,54.117770754370994,1,Yes,Month-to-month,Pro,4,Music,Northeast,Web,2073.2833952576293,2070.0,0.38761778028384086,0
55,59,30769.72268444882,6,10,0,10.706214304270675,35,47.92915836894342,2,No,Month-to-month,Pro,5,Video,Northeast,Web,2915.414956887302,2920.0,0.18838131449558332,0
20,88,48111.1172054172,3,13,2,23.888496195774632,17,66.01694206904027,0,Yes,Month-to-month,Plus,3,None,West,Partner,5868.857856643072,5870.0,0.40270018706821786,0
55,94,30243.063633602236,3,14,0,14.587070230510882,23,67.99914671455068,1,Yes,One year,Plus,2,Video,South,Web,6283.94984467399,6280.0,0.3255540016583822,0
21,13,67279.97590900454,3,11,4,43.02264131686407,37,73.48830224466785,1,Yes,Month-to-month,Basic,3,Both,West,Retail,1086.219309971567,1090.0,0.3333167471632655,0
73,106,71421.5783544813,5,13,0,15.830048699136471,21,69.79462414829985,1,Yes,Two year,Basic,1,Music,Midwest,Web,7330.126715221991,7330.0,0.33439383977455106,0
26,115,26366.34549815255,6,12,0,8.501494002287114,7,38.50011364796623,0,Yes,Month-to-month,Pro,3,,West,Web,4586.0544271625295,4590.0,0.2981781228933482,0
75,72,76145.95077411027,2,11,0,13.641786715749825,14,51.099573167917136,1,Yes,Month-to-month,Plus,4,Video,South,Phone,3695.6774597379167,3700.0,0.3777060315455359,1
75,5,40268.83233289354,4,10,1,13.00235588560283,21,58.790537201546705,3,Yes,Two year,Pro,5,Music,South,Web,287.24318890976764,290.0,0.20332646269608298,1
68,97,38927.89209325775,4,11,3,,21,59.24770751398505,0,Yes,Month-to-month,Plus,0,Both,South,Retail,5753.7761059945915,5750.0,0.34709943510485464,1
78,50,23094.945890506475,4,9,0,17.9272989690347,27,49.28763856119218,0,Yes,Two year,Basic,2,Music,West,Web,2346.8673333943907,2350.0,0.19928763736910318,0
72,43,40791.9270772594,2,12,0,14.371084625991063,50,65.09656819373403,1,Yes,Month-to-month,Basic,2,None,Midwest,Web,3015.493641691058,3020.0,0.21828019432667606,0
20,109,58687.02898560873,1,8,1,12.700043129550995,48,81.76940807730018,2,Yes,Month-to-month,Basic,4,Music,South,Phone,9016.494688291135,9020.0,0.12207868662143992,0
46,57,37366.200171410244,4,6,1,6.015029190679034,36,51.04824770895762,0,Yes,Month-to-month,Basic,1,Music,South,Web,3088.3198956775086,3090.0,-0.06508452743694641,0
61,99,46128.79386286402,6,14,1,12.354261923489965,1,74.73117382027141,0,No,Two year,Basic,3,Music,West,Web,7453.610998978175,7450.0,0.47315717404711954,0
34,108,48369.928552736084,5,15,2,54.10081079721486,17,42.595012262870604,1,Yes,Month-to-month,Basic,5,Music,South,Partner,4660.596617411574,4660.0,0.40480268109662515,0
28,54,33316.07418628159,6,12,1,15.1412147542247,46,57.48520921543,0,Yes,One year,Plus,3,Music,Northeast,Partner,3278.053928195368,3280.0,0.3027099925669069,1
63,20,50482.56324693225,3,13,0,44.24793128162706,15,62.65309172490008,1,No,Month-to-month,Plus,2,Both,West,Phone,1094.6541961121106,1090.0,0.4175752384788825,0
40,88,59382.80404953505,5,11,1,,57,52.34783381041038,0,No,One year,Basic,0,,West,Phone,4539.505114227221,4540.0,0.3076965142652831,0
74,65,61837.52219122475,4,9,1,5.975407415514495,20,93.67405828041561,1,Yes,One year,Basic,2,Both,South,Web,6110.005461278568,6110.0,0.1769022898247357,0
53,40,74941.02500534838,2,7,2,41.82145445146296,31,70.57315940761441,0,Yes,Month-to-month,Basic,1,Both,Midwest,Web,2870.628826929076,2870.0,0.26168928456766993,0
78,39,39013.78122973601,1,15,1,9.939254941969557,15,95.1283013748163,1,No,Month-to-month,Basic,3,None,Midwest,Web,3809.984557508176,3810.0,0.3598586332856452,0
60,55,71618.44366674524,2,5,2,13.985728784782141,48,48.89979196096495,2,Yes,Month-to-month,Basic,4,Both,South,Partner,2717.355873861638,2720.0,0.0455195015649531,1
41,9,30196.68529407512,6,19,0,0.8390019561498511,6,41.92730635708259,3,Yes,Two year,Basic,1,None,South,Phone,287.14972588938144,290.0,0.3378618356786215,1
68,85,43562.881239546216,2,8,1,17.817105302724894,13,82.14104490245467,0,Yes,Two year,Basic,4,Music,South,Web,6956.283617881997,6960.0,0.1490050130453836,0
57,77,29942.716092017075,1,12,1,9.393192501530423,16,66.33039253944781,1,Yes,Month-to-month,Plus,2,None,South,Web,5317.125069568736,5320.0,0.23100257925320858,1
24,34,36475.09726776563,1,16,2,17.033179623444486,10,38.18181319322548,1,No,One year,Basic,3,Music,Northeast,Retail,1379.5823332390075,1380.0,0.45791446410612524,0
68,63,21426.115016560227,2,13,0,,58,45.69380137373372,1,Yes,Two year,Plus,4,Video,South,Web,2782.0435947368464,2780.0,0.22411162753616254,0
56,119,23294.786337936526,2,15,1,24.430010817253685,43,59.6778567334177,0,No,Month-to-month,Basic,0,Video,Northeast,Web,7189.509889661224,7190.0,0.3335520397798572,1
21,65,88592.13007683345,4,11,1,48.47995903658002,25,72.86780420267901,0,Yes,One year,Pro,3,Both,South,Partner,4903.136594652792,4900.0,0.4030845813726912,0
52,77,38786.99393726193,3,16,1,10.659014497191476,11,58.984432442795224,0,Yes,Month-to-month,Pro,3,Video,South,Partner,4617.9280554870775,4620.0,0.33004372541332394,1
40,86,37078.58404032541,6,14,2,11.895598852891617,32,32.84135301734669,0,No,Month-to-month,Plus,4,None,,Web,2768.629487364066,2770.0,0.25231908286610966,0
70,6,60808.82521928386,1,14,1,39.30391718292276,19,65.45429603054282,2,Yes,Month-to-month,Basic,5,Music,,Web,482.9667322098709,480.0,0.47746994683331834,0
69,80,37947.18242985048,6,17,1,9.685455871753156,29,86.49071078912141,1,Yes,One year,Basic,1,Video,West,Phone,6998.044334124334,7000.0,0.26467284933042595,0
67,65,26147.614386279918,4,8,0,18.5441812198805,0,66.74934233924375,0,No,One year,Basic,1,Video,South,Web,4509.144590902189,4510.0,0.44251718114699423,0
50,42,11297.203369029752,2,10,2,37.6842018390046,56,47.257290409708176,0,No,One year,Pro,4,Both,West,Partner,1752.2151291001107,1750.0,0.22721804973519713,1
78,94,26424.90624253895,6,8,2,8.453459333186128,30,68.82368990910172,1,No,Two year,Basic,2,Music,Northeast,Partner,6508.765651711482,6510.0,0.16089213569749522,0
19,36,63629.5833445404,1,12,2,20.57218369405241,47,43.22675483974001,2,Yes,Month-to-month,Pro,0,Video,South,Partner,1633.687261443316,1630.0,0.2718321043822438,0
75,53,59988.611022196805,5,11,0,27.407747084693447,43,46.199672691433044,0,Yes,Month-to-month,Plus,2,None,Midwest,Retail,2161.900879449182,2160.0,0.24436125945537052,0
71,94,79247.10200147342,2,12,1,16.438022907723425,49,75.07381887094219,1,Yes,One year,Basic,2,Video,West,Retail,7068.139267244199,7070.0,0.16656948200661365,0
26,112,21797.183636601178,2,15,1,40.747763277476736,47,41.66067044789633,2,No,Two year,Plus,3,Video,West,Phone,4698.407344623074,4700.0,0.37954992193513404,1
25,0,50681.547025498745,4,14,2,10.845100539965458,38,48.75106948701908,1,No,Month-to-month,Pro,4,None,Northeast,Retail,,,0.3068722094362556,1
35,84,52445.95599593682,6,9,1,11.828218234456406,11,69.70486731165536,0,Yes,Month-to-month,Basic,0,Music,South,Web,5942.565426517621,5940.0,0.29717050575893944,0
45,13,31826.77505384307,1,12,3,17.552649925800235,46,53.85840115283666,1,Yes,Month-to-month,Basic,0,Music,Midwest,Web,701.4554398668747,700.0,0.2572922599674338,1
55,33,36057.77005695905,1,12,3,3.322842037736339,11,74.26331507040626,2,No,Month-to-month,Plus,2,None,Northeast,Phone,2638.2012777910018,2640.0,0.24404137910303525,0
31,47,30687.9305997988,6,8,3,9.066926567697946,5,73.1625622929634,1,No,Two year,Basic,5,Both,West,Retail,3299.710277770926,3300.0,0.2815406389076425,1
65,9,80262.831423753,2,13,3,21.117126301688227,55,78.07433191803068,1,Yes,One year,Pro,4,None,West,Partner,791.776107512313,790.0,0.16001201321598268,0
52,44,30904.90702273126,3,14,3,20.696985106135834,1,63.56259660905081,0,Yes,Month-to-month,Plus,2,None,South,Web,2842.8576352472196,2840.0,0.4740449954947856,0
49,97,124395.70565371594,3,16,3,19.4689014778438,34,99.1252854945803,0,Yes,Month-to-month,Pro,0,None,South,Web,3349.2196051222713,3350.0,0.31930819286654016,0
32,25,44649.73655487391,6,17,1,17.240182791883704,59,58.433690828883044,0,No,Two year,Basic,2,Both,,Retail,1584.2936422426571,1580.0,0.19965659472617442,0
